order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating_Fix
odr18356;07/10/2020;14:25:44;Freddie Josey;54868-5638;Mug;;9;;;;;Depok - Tokopedia;Wanokuni;JNE;
odr18357;07/10/2020;22:23:10;Clemens Wackley;0363-8202;Topi;;23;;;;;Tangerang - Tokopedia;Jeff;JNE;4
odr18358;06/10/2020;15:25:01;Matti Kneale;10356-325;T-Shirt;;11;;35;;;Jakarta - Whatsapp;Abraham;POS Indonesia;3
odr18359;09/10/2020;02:22:46;Daveen Gillie;68084-057;T-Shirt;;3;;34;;;Semarang - Tiktok;Nami;Wahana;3
odr18360;20/10/2020;03:33:19;Angelia Samber;13537-187;T-Shirt;;6;;;;;Jakarta - Tiktok;Rizal;SiCepat;1
odr18361;08/10/2020;01:13:59;Darlene Kaye;66215-401;;;8;;;;;Tangerang - Whatsapp;Elon;Shopee Express;4
odr18362;23/10/2020;04:46:00;Kellina Bilton;63824-474;Parka Jackets;;15;;20;;;Bali - Tokopedia;Mark;JNE;3
odr18363;02/10/2020;11:32:58;Thaddus Lorincz;43353-368;Mug;;7;;;;;Bali - Tokopedia;Jeff;Shopee Express;3
odr18364;02/10/2020;17:49:47;Eleen Stubbley;62211-166;Sweater;;2;;;;;;Rizal;JNT;
odr18365;16/10/2020;21:01:53;Marlin Ghion;49349-904;Oversized T-Shirt;;16;;;;;Yogyakarta - Whatsapp;Abraham;Tiki;2
odr18366;19/10/2020;21:14:31;Daron Jugging;53057-004;T-Shirt;;3;;;;;Jakarta - Instagram;Mark;Shopee Express;2
odr18367;01/10/2020;15:56:01;Marylynne Oguz;64725-0621;Parka Jackets;;12;;17;;;Bandung - Instagram;Wanokuni;JNE;5
odr18368;20/10/2020;09:13:59;Joshua Crosland;0615-3561;Oversized T-Shirt;;12;;11;;;Bogor - Instagram;Jeff;Tiki;
odr18369;26/10/2020;21:23:31;Dawn Mackro;60760-303;Cargo Pants;;24;;;;;Semarang - Instagram;Wanokuni;Wahana;3
odr18370;15/10/2020;13:52:57;Cissiee Croxall;50474-930;Topi;;22;;19;;;Semarang - Tokopedia;Wanokuni;JNE;5
odr18371;04/10/2020;23:51:32;Ulrikaumeko Dunican;55910-456;T-Shirt;;12;;12;;;Jakarta - Tiktok;Nami;;2
odr18372;02/10/2020;22:05:13;Tome Halkyard;0071-0525;Mug;;17;;;;;Jakarta - Shopee;Rizal;Wahana;3
odr18373;27/10/2020;19:31:04;Krissy Seabon;55316-304;Oversized T-Shirt;;13;;;;;Semarang - Tiktok;Abraham;Shopee Express;1
odr18374;02/10/2020;14:45:38;Corrinne Scargill;11673-403;T-Shirt;;11;;18;;;Yogyakarta - Lazada;Mark;Tiki;1
odr18375;12/10/2020;19:37:52;Alex Claisse;36987-3423;T-Shirt;;20;;;;;Depok - Instagram;Nami;POS Indonesia;5
odr18376;03/10/2020;22:35:00;Harwilll Bridgland;36800-008;Mug;;20;;;;;Tangerang - Instagram;Elon;Shopee Express;4
odr18377;01/10/2020;23:04:17;Ame Gillman;52959-763;Cargo Pants;;10;;17;;;Depok - Whatsapp;Rizal;POS Indonesia;3
odr18378;08/10/2020;08:09:08;Mufinella Codling;64679-315;Sweater;;22;;23;;;;Jeff;JNT;2
odr18379;13/10/2020;23:47:05;Anatol Duckerin;59886-308;;;13;;33;;;Yogyakarta - Tiktok;Abraham;POS Indonesia;2
odr18380;12/10/2020;06:30:14;Rebekkah Gluyus;54879-007;Mug;;17;;;;;Depok - Tiktok;Rizal;Wahana;3
odr18381;23/10/2020;04:09:47;Zane Lusher;10631-115;Oversized T-Shirt;;1;;;;;Semarang - Tokopedia;Jeff;POS Indonesia;
odr18382;29/10/2020;10:33:21;Joline Tromans;68462-259;Oversized T-Shirt;;17;;;;;Bogor - Instagram;Abraham;POS Indonesia;2
odr18383;13/10/2020;23:06:48;Rona Kindon;36987-2651;T-Shirt;;14;;;;;Jakarta - Tokopedia;Abraham;JNT;5
odr18384;30/10/2020;02:54:52;Tait Downes;10733-357;Oversized T-Shirt;;14;;9;;;Bali - FB Marketplace;Elon;SiCepat;1
odr18385;14/10/2020;12:39:41;Alain Eickhoff;52000-011;Cargo Pants;;13;;14;;;Bandung - Tokopedia;Mark;SiCepat;5
odr18386;14/10/2020;23:13:40;Bernardina Gemlbett;55154-5127;Sweater;;10;;18;;;Semarang - Lazada;Wanokuni;POS Indonesia;2
odr18387;26/10/2020;18:22:49;Kale Moriarty;60505-0134;Cargo Pants;;4;;33;;;Yogyakarta - Shopee;Jeff;;2
odr18388;25/10/2020;14:12:20;Audy Pharo;49349-885;Topi;;1;;5;;;Bogor - Lazada;Rizal;Wahana;3
odr18389;26/10/2020;18:33:33;Daveen Gillie;50804-092;Mug;;21;;;;;Tangerang - Website;Wanokuni;SiCepat;
odr18390;19/10/2020;09:56:47;Rickard Deeny;10237-650;Oversized T-Shirt;;21;;28;;;Depok - Lazada;Abraham;Wahana;4
odr18391;13/10/2020;01:25:44;Dario Eliez;49614-155;Oversized T-Shirt;;15;;;;;Bogor - Whatsapp;Elon;JNT;5
odr18392;04/10/2020;17:18:36;Charmane Lickess;0641-6041;Topi;;25;;;;;Bali - Whatsapp;Wanokuni;JNE;5
odr18393;15/10/2020;03:40:35;Darill Oxnam;11822-3416;T-Shirt;;17;;;;;Jakarta - Tokopedia;Nami;Shopee Express;5
odr18394;05/10/2020;06:39:44;Seline Bloxland;31645-164;Mug;;20;;;;;;Wanokuni;SiCepat;
odr18395;20/10/2020;23:05:45;Forrester Daubney;55154-4359;Parka Jackets;;15;;;;;Bali - FB Marketplace;Jeff;Shopee Express;4
odr18396;14/10/2020;00:03:54;Rees Fattori;49349-270;T-Shirt;;14;;27;;;Depok - Instagram;Mark;JNT;5
odr18397;30/10/2020;16:45:38;Jenn Scothern;44019-002;Parka Jackets;;23;;;;;Tangerang - Tokopedia;Jeff;POS Indonesia;
odr18398;28/10/2020;12:20:44;Marina Spinelli;0069-0087;T-Shirt;;17;;;;;Bali - Tokopedia;Wanokuni;JNE;3
odr18399;10/10/2020;20:08:09;Pooh Paradise;64117-116;Oversized T-Shirt;;21;;;;;Depok - Whatsapp;Rizal;SiCepat;1
odr18400;27/10/2020;10:09:05;Ramsay Penn;63833-386;T-Shirt;;7;;;;;Semarang - Whatsapp;Jeff;JNE;2
odr18401;11/10/2020;20:55:46;Tilly Siuda;68682-992;Cargo Pants;;7;;10;;;Jakarta - Instagram;Wanokuni;POS Indonesia;1
odr18402;07/10/2020;19:29:32;Jemmie Dudleston;64725-7544;Topi;;11;;;;;Bali - Lazada;Nami;JNE;1
odr18403;06/10/2020;09:51:20;Keslie McCurrie;53345-021;Sweater;;6;;;;;Jakarta - Lazada;Elon;POS Indonesia;3
odr18404;06/10/2020;03:13:03;Evanne Godsafe;52979-8005;Oversized T-Shirt;;17;;;;;Jakarta - Lazada;Wanokuni;Wahana;3
odr18405;29/10/2020;05:43:02;Ailee Ayliff;57520-0292;Parka Jackets;;22;;;;;Bandung - Lazada;Jeff;JNE;3
odr18406;11/10/2020;19:13:04;Leonie Organer;55513-190;Mug;;19;;19;;;Tangerang - Shopee;Wanokuni;SiCepat;5
odr18407;29/10/2020;14:35:41;Vonni Pavese;0407-0690;T-Shirt;;16;;;;;Semarang - Tokopedia;Nami;JNT;4
odr18408;06/10/2020;13:19:37;Waly Snowman;52125-780;Parka Jackets;;6;;;;;Tangerang - Shopee;Elon;Wahana;4
odr18409;20/10/2020;21:50:48;Dare Huguenet;0462-0347;Sweater;;1;;;;;Bogor - Lazada;Jeff;SiCepat;4
odr18410;30/10/2020;01:11:12;Meier Schechter;63323-281;Parka Jackets;;5;;;;;Depok - FB Marketplace;Wanokuni;JNE;2
odr18411;03/10/2020;16:45:32;Dyanna Emmanuel;55315-329;Oversized T-Shirt;;12;;;;;Semarang - FB Marketplace;Rizal;JNT;5
odr18412;23/10/2020;19:53:54;Umeko Rama;37808-050;Parka Jackets;;19;;;;;Yogyakarta - Website;Nami;POS Indonesia;3
odr18413;25/10/2020;03:35:28;Sofia Dedden;0378-1704;T-Shirt;;23;;;;;;Elon;JNE;
odr18414;16/10/2020;08:15:19;Edgar Davenhill;0904-5901;Parka Jackets;;1;;;;;;Abraham;POS Indonesia;2
odr18415;11/10/2020;09:49:18;Lilia Batchelour;55714-4503;Sweater;;12;;16;;;Semarang - Instagram;Mark;JNT;2
odr18416;27/10/2020;21:04:16;Penn Linguard;30142-141;Sweater;;21;;;;;Semarang - Whatsapp;Mark;JNT;4
odr18417;30/10/2020;07:57:31;Eleonora Moreside;0074-3165;Oversized T-Shirt;;9;;18;;;Bogor - FB Marketplace;Mark;JNT;1
odr18418;07/10/2020;03:40:51;Erwin Morratt;11673-194;T-Shirt;;7;;;;;Bogor - Tokopedia;Rizal;POS Indonesia;3
odr18419;28/10/2020;03:14:06;Benjy Easen;0781-5173;Mug;;8;;14;;;Yogyakarta - Shopee;Mark;Shopee Express;1
odr18420;25/10/2020;04:41:48;Thayne Haith;53808-0792;Oversized T-Shirt;;4;;16;;;Bandung - Tiktok;Abraham;JNT;3
odr18421;29/10/2020;20:44:41;Helenelizabeth Brewster;11822-6020;Topi;;18;;;;;Bandung - Tiktok;Mark;Shopee Express;5
odr18422;12/10/2020;11:13:51;Gwendolen Halbard;0603-0857;Mug;;3;;;;;Semarang - Lazada;Elon;JNT;5
odr18423;02/10/2020;01:39:04;Kaiser Jirick;54340-771;Oversized T-Shirt;;25;;;;;Bogor - Shopee;Mark;POS Indonesia;3
odr18424;18/10/2020;15:20:40;Ogden Litchfield;68016-250;Oversized T-Shirt;;7;;;;;Tangerang - Tokopedia;Wanokuni;Shopee Express;5
odr18425;03/10/2020;02:35:23;Lulita Denziloe;0143-9580;Topi;;3;;;;;Semarang - Instagram;Wanokuni;Tiki;1
odr18426;09/10/2020;06:48:44;Emanuele Chicchelli;0087-6632;Oversized T-Shirt;;9;;34;;;Jakarta - Tokopedia;Nami;JNE;3
odr18427;09/10/2020;17:48:19;Berkley Howick;54868-3399;Parka Jackets;;14;;7;;;Jakarta - Shopee;Elon;POS Indonesia;5
odr18428;25/10/2020;02:52:58;Sofia Dedden;51672-4136;Oversized T-Shirt;;17;;;;;;Elon;Wahana;1
odr18429;04/10/2020;10:42:03;Boony Caldero;68737-240;Oversized T-Shirt;;2;;;;;Tangerang - Shopee;Nami;JNT;5
odr18430;03/10/2020;00:09:21;Eunice Rankmore;68472-096;Mug;;2;;;;;Jakarta - Tiktok;Rizal;Wahana;5
odr18431;20/10/2020;17:32:30;Jeana Adamovicz;54340-751;Mug;;2;;12;;;Jakarta - Website;Rizal;POS Indonesia;1
odr18432;25/10/2020;20:51:00;Dido Daventry;35000-859;Sweater;;13;;32;;;Jakarta - Shopee;Mark;JNT;5
odr18433;10/10/2020;15:42:24;Kristopher Skinley;64942-0782;T-Shirt;;9;;;;;Yogyakarta - Lazada;Wanokuni;SiCepat;5
odr18434;28/10/2020;21:12:08;Merline Secker;52125-058;Cargo Pants;;12;;12;;;Tangerang - Website;Abraham;JNE;4
odr18435;14/10/2020;09:12:28;Mikkel Faulconer;76385-101;Mug;;15;;;;;Tangerang - Lazada;Wanokuni;Tiki;1
odr18436;19/10/2020;17:37:43;Sharai Slarke;16714-653;Mug;;25;;;;;Yogyakarta - FB Marketplace;Abraham;Tiki;5
odr18437;06/10/2020;07:21:46;Bill Humphris;75940-111;T-Shirt;;21;;32;;;Depok - Tiktok;Nami;JNE;2
odr18438;08/10/2020;19:45:59;Jermaine Cloy;60793-431;Sweater;;16;;16;;;Jakarta - Shopee;Mark;Shopee Express;1
odr18439;03/10/2020;12:30:11;Elke Riquet;68788-9503;Sweater;;20;;18;;;Bali - Tiktok;Abraham;Shopee Express;5
odr18440;10/10/2020;09:44:41;Larisa Island;37000-346;Sweater;;11;;20;;;Depok - Website;Abraham;SiCepat;4
odr18441;09/10/2020;02:39:48;Chlo Jefferys;67326-351;Parka Jackets;;23;;;;;Bandung - Website;Abraham;Tiki;5
odr18442;29/10/2020;00:20:08;Isaiah Verner;0113-0851;T-Shirt;;5;;;;;Bandung - Tokopedia;Nami;Shopee Express;2
odr18443;02/10/2020;01:55:23;Ebonee Nelane;48951-1196;Oversized T-Shirt;;1;;;;;Bandung - Lazada;Nami;Tiki;4
odr18444;17/10/2020;10:05:08;Bunny Crepel;55154-6268;Parka Jackets;;4;;;;;Tangerang - Tokopedia;Mark;JNE;5
odr18445;26/10/2020;21:49:35;Lula Stranaghan;49349-816;Mug;;17;;;;;Bali - Tiktok;Nami;Wahana;5
odr18446;07/10/2020;23:03:35;Vikky Purdie;53991-001;Oversized T-Shirt;;14;;31;;;Tangerang - Whatsapp;Mark;POS Indonesia;
odr18447;20/10/2020;08:50:16;Wendi Trevna;49817-0061;Sweater;;14;;25;;;Bogor - Instagram;Wanokuni;Tiki;3
odr18448;11/10/2020;08:41:04;Jo-anne Reneke;53808-0516;T-Shirt;;16;;;;;Bali - Shopee;Abraham;POS Indonesia;5
odr18449;12/10/2020;07:13:50;Ari Heditch;0406-8390;Oversized T-Shirt;;12;;;;;Bogor - Whatsapp;Mark;;1
odr18450;01/10/2020;11:05:30;Marguerite Adolthine;0220-1106;T-Shirt;;23;;32;;;Bali - Tokopedia;Rizal;;
odr18451;23/10/2020;14:07:39;Olav Summers;63739-468;Sweater;;17;;9;;;Tangerang - Shopee;Wanokuni;JNT;2
odr18452;04/10/2020;01:26:09;Kayle Wanklin;16729-079;Mug;;8;;;;;Bogor - Tiktok;Wanokuni;SiCepat;
odr18453;29/10/2020;01:28:44;Adan Henner;59779-699;Sweater;;18;;;;;Tangerang - Tiktok;Abraham;SiCepat;1
odr18454;26/10/2020;09:13:24;Kata Meers;66096-125;Topi;;20;;;;;Yogyakarta - Lazada;Elon;Wahana;3
odr18455;13/10/2020;22:53:10;Jacinda Rawsthorne;51824-026;Cargo Pants;;23;;23;;;Jakarta - FB Marketplace;Wanokuni;Wahana;4
odr18456;20/10/2020;03:10:53;Darcy Ruggiero;63304-156;Oversized T-Shirt;;5;;25;;;Semarang - Tiktok;Abraham;JNT;5
odr18457;09/10/2020;10:23:32;Burnard Gamblin;54973-7521;Sweater;;7;;;;;Bogor - Whatsapp;Elon;Tiki;1
odr18458;06/10/2020;09:00:11;Lea Uzelli;49288-0812;Mug;;3;;34;;;Bali - Lazada;Nami;JNT;1
odr18459;17/10/2020;20:58:59;Forrester Daubney;0268-0205;Mug;;2;;31;;;Bali - Lazada;Wanokuni;SiCepat;2
odr18460;01/10/2020;12:44:43;Chelsae Faughnan;10578-027;Sweater;;11;;;;;Yogyakarta - Instagram;Rizal;POS Indonesia;4
odr18461;03/10/2020;16:06:47;Shanie Persian;24090-961;Parka Jackets;;15;;;;;Depok - Shopee;Wanokuni;Tiki;
odr18462;22/10/2020;17:43:51;Otto Earey;0363-0108;Oversized T-Shirt;;2;;;;;Bali - Website;Rizal;JNE;2
odr18463;24/10/2020;11:59:32;Loraine Meaddowcroft;55289-054;T-Shirt;;4;;5;;;Tangerang - Tokopedia;Rizal;Wahana;1
odr18464;19/10/2020;23:23:24;Hashim Gilloran;45802-083;Cargo Pants;;17;;;;;Tangerang - Instagram;Abraham;Tiki;1
odr18465;29/10/2020;06:18:58;Vannie Dargavel;51079-417;;;3;;;;;Tangerang - Shopee;Abraham;JNT;5
odr18466;15/10/2020;20:34:20;Cyndy McCafferty;62670-4832;Sweater;;9;;;;;Bogor - Tokopedia;Jeff;POS Indonesia;2
odr18467;16/10/2020;11:09:37;Jamima Lambert;61480-255;Mug;;11;;;;;Bogor - Tiktok;Mark;JNE;5
odr18468;21/10/2020;19:20:28;Robbie Yearron;10202-612;Oversized T-Shirt;;9;;;;;Yogyakarta - Instagram;Wanokuni;Wahana;
odr18469;28/10/2020;22:10:35;Earlie Moorton;54569-3827;Sweater;;18;;;;;Semarang - FB Marketplace;Mark;Wahana;2
odr18470;02/10/2020;04:37:19;Shay Edens;22100-014;T-Shirt;;14;;;;;Bogor - Shopee;Elon;Wahana;3
odr18471;28/10/2020;21:43:25;Benyamin Dericut;63629-5247;;;11;;;;;Semarang - Shopee;Jeff;Wahana;4
odr18472;14/10/2020;20:08:57;Reena Maccrie;51346-175;T-Shirt;;16;;25;;;Semarang - Tiktok;Wanokuni;JNT;3
odr18473;24/10/2020;12:53:14;Sharai Slarke;0169-7703;Parka Jackets;;15;;;;;Tangerang - Lazada;Wanokuni;JNT;5
odr18474;15/10/2020;16:38:31;Nathaniel Kees;0409-3383;Parka Jackets;;3;;;;;Bandung - Tiktok;Nami;;4
odr18475;06/10/2020;06:34:13;Quinton Bussell;43857-0287;Mug;;3;;25;;;Jakarta - Tokopedia;Elon;;5
odr18476;01/10/2020;16:54:29;Vernen Clifford;63629-2909;T-Shirt;;5;;;;;Bogor - Whatsapp;Jeff;Shopee Express;4
odr18477;16/10/2020;13:26:04;Seline Bloxland;0781-5371;Mug;;9;;12;;;Semarang - Instagram;Mark;Tiki;2
odr18478;18/10/2020;16:43:47;Justinn Loader;68546-142;Oversized T-Shirt;;22;;21;;;Tangerang - Whatsapp;Jeff;JNE;1
odr18479;15/10/2020;02:28:49;Michal Long;59623-008;Oversized T-Shirt;;4;;;;;;Jeff;SiCepat;3
odr18480;02/10/2020;12:46:21;Reynard Chrstine;58407-025;T-Shirt;;21;;32;;;Bogor - FB Marketplace;Jeff;JNE;4
odr18481;17/10/2020;20:16:24;Kurt Alexandre;24794-100;Mug;;6;;;;;Semarang - Shopee;Abraham;Tiki;4
odr18482;10/10/2020;18:37:16;Wendi Trevna;33261-804;Sweater;;5;;;;;Yogyakarta - Tiktok;Mark;Tiki;2
odr18483;30/10/2020;14:27:54;Fraser Marl;36987-3287;Mug;;8;;21;;;Jakarta - Tiktok;Wanokuni;SiCepat;2
odr18484;10/10/2020;12:21:18;Reece Tetley;0555-9014;Oversized T-Shirt;;2;;32;;;Bali - Whatsapp;Nami;JNT;5
odr18485;22/10/2020;04:25:50;Dorella Genthner;64679-987;Oversized T-Shirt;;19;;35;;;Yogyakarta - FB Marketplace;Mark;SiCepat;3
odr18486;02/10/2020;03:08:38;Jori Fearfull;41520-311;Oversized T-Shirt;;15;;;;;Semarang - Lazada;Elon;Wahana;1
odr18487;20/10/2020;07:13:37;Corissa Fenkel;52685-372;Sweater;;6;;25;;;Yogyakarta - Tiktok;Mark;Shopee Express;4
odr18488;12/10/2020;20:12:56;Gratiana Plum;57520-0404;T-Shirt;;2;;;;;Semarang - Tokopedia;Rizal;POS Indonesia;1
odr18489;15/10/2020;04:52:14;Gaynor Chesley;0904-6297;T-Shirt;;2;;;;;;Rizal;Wahana;4
odr18490;20/10/2020;05:13:41;Estrella Grollmann;51346-230;Oversized T-Shirt;;11;;13;;;Bogor - Tokopedia;Elon;SiCepat;1
odr18491;05/10/2020;17:45:15;Holden Inglesant;42507-737;Topi;;10;;;;;Bali - Instagram;Elon;;5
odr18492;23/10/2020;05:14:36;Grenville Peplow;0053-7631;Topi;;11;;25;;;Bandung - Tiktok;Elon;SiCepat;3
odr18493;29/10/2020;19:47:33;Amalia Massy;42233-095;T-Shirt;;5;;;;;Jakarta - FB Marketplace;Elon;SiCepat;5
odr18494;14/10/2020;22:17:41;Eloise Niemetz;57520-0229;Oversized T-Shirt;;10;;;;;Yogyakarta - Tokopedia;Mark;Shopee Express;3
odr18495;10/10/2020;11:49:23;Maximo Dytham;10019-029;;;23;;;;;Depok - Tiktok;Mark;JNT;5
odr18496;14/10/2020;18:19:10;Meier Schechter;43406-0030;T-Shirt;;17;;;;;Tangerang - Shopee;Abraham;JNE;4
odr18497;12/10/2020;15:13:59;Lulita Roycroft;49348-929;Mug;;10;;;;;;Rizal;Tiki;4
odr18498;12/10/2020;17:45:25;Athena Kloisner;15127-072;Mug;;20;;;;;Semarang - FB Marketplace;Nami;SiCepat;3
odr18499;18/10/2020;11:41:05;Kellina Bilton;59970-043;Topi;;2;;;;;Yogyakarta - Lazada;Jeff;JNE;4
odr18500;04/10/2020;00:05:11;Fabiano Sturgis;65841-635;T-Shirt;;9;;;;;Yogyakarta - Tiktok;Elon;JNT;
odr18501;20/10/2020;15:54:53;Decca Donnachie;55289-248;T-Shirt;;2;;;;;Tangerang - Instagram;Nami;Shopee Express;5
odr18502;08/10/2020;02:26:56;Debi Brownsmith;60913-018;T-Shirt;;21;;;;;Bogor - Tiktok;Mark;JNE;1
odr18503;21/10/2020;14:49:48;Shawnee Lippi;34666-091;T-Shirt;;16;;21;;;Bogor - Whatsapp;Elon;Wahana;4
odr18504;17/10/2020;09:49:34;Nikki Blakeborough;57691-115;Oversized T-Shirt;;17;;;;;Tangerang - Tokopedia;Jeff;Tiki;2
odr18505;08/10/2020;01:29:03;Milzie Baseggio;50972-766;;;6;;;;;Bandung - Whatsapp;Wanokuni;POS Indonesia;1
odr18506;29/10/2020;15:17:48;Caitlin Breit;43353-620;Mug;;16;;;;;Bandung - Tokopedia;Nami;POS Indonesia;4
odr18507;04/10/2020;20:02:51;Sissy Gurton;64980-162;Cargo Pants;;19;;;;;Depok - Tiktok;Jeff;Shopee Express;3
odr18508;20/10/2020;14:54:11;Hortense Antoniewicz;67877-124;Oversized T-Shirt;;25;;;;;Semarang - Whatsapp;Mark;SiCepat;1
odr18509;10/10/2020;15:54:20;Morse Duprey;0904-5782;T-Shirt;;2;;22;;;Depok - FB Marketplace;Elon;POS Indonesia;4
odr18510;11/10/2020;13:22:22;Silva Cantera;41167-0805;Topi;;4;;;;;Bandung - Instagram;Elon;Wahana;3
odr18511;20/10/2020;00:01:50;Sharity Durtnal;15127-241;T-Shirt;;19;;;;;Tangerang - Instagram;Rizal;;4
odr18512;16/10/2020;13:07:13;Sofia Duplock;0363-0459;T-Shirt;;10;;;;;Bandung - Website;Elon;Shopee Express;3
odr18513;17/10/2020;15:47:37;Alard Betonia;48951-8043;Sweater;;11;;34;;;;Mark;Tiki;3
odr18514;26/10/2020;16:29:00;Trefor Pady;0615-7767;Oversized T-Shirt;;5;;22;;;Semarang - FB Marketplace;Abraham;Wahana;5
odr18515;12/10/2020;08:43:15;Ivor Lahive;57520-0563;;;24;;19;;;Semarang - Whatsapp;Rizal;SiCepat;1
odr18516;26/10/2020;03:12:45;Barbette Brogi;0245-0147;Topi;;19;;15;;;Tangerang - Lazada;Elon;POS Indonesia;1
odr18517;17/10/2020;09:29:20;Andrej Brackstone;68382-146;Oversized T-Shirt;;23;;;;;Bali - Tiktok;Wanokuni;Wahana;2
odr18518;29/10/2020;01:16:43;Doralin Fricke;55154-2390;Cargo Pants;;4;;;;;Bali - Tokopedia;Wanokuni;JNT;3
odr18519;06/10/2020;13:36:01;Rubi Riddle;53499-5159;Oversized T-Shirt;;3;;34;;;Semarang - Whatsapp;Jeff;Wahana;2
odr18520;22/10/2020;01:42:04;Benjy Easen;65044-9955;T-Shirt;;19;;;;;Semarang - Website;Wanokuni;POS Indonesia;2
odr18521;04/10/2020;02:15:59;Rickard Holtom;64117-102;Cargo Pants;;1;;12;;;Bandung - Website;Elon;POS Indonesia;4
odr18522;17/10/2020;01:55:14;Mariellen Gyrgorwicx;0603-0168;Mug;;18;;;;;Bandung - Website;Abraham;POS Indonesia;4
odr18523;14/10/2020;00:10:45;Lexy Yeabsley;64616-109;Mug;;8;;;;;Tangerang - Lazada;Wanokuni;Shopee Express;2
odr18524;22/10/2020;04:41:37;Crysta Ward;43063-096;Sweater;;3;;30;;;Jakarta - Lazada;Elon;Wahana;
odr18525;16/10/2020;19:35:47;Tish Tourmell;67046-675;Mug;;7;;19;;;Jakarta - Whatsapp;Abraham;JNT;4
odr18526;21/10/2020;04:55:51;Tobe Tarn;53145-219;Cargo Pants;;5;;;;;Tangerang - Lazada;Nami;JNT;2
odr18527;14/10/2020;13:22:10;Kakalina Bassano;0074-6633;Oversized T-Shirt;;19;;;;;Yogyakarta - Lazada;Nami;JNT;5
odr18528;10/10/2020;04:15:55;Ronny Lovemore;0338-1132;Oversized T-Shirt;;17;;;;;Bogor - Whatsapp;Mark;SiCepat;5
odr18529;27/10/2020;04:52:22;Abelard Atheis;55289-238;Cargo Pants;;21;;;;;Yogyakarta - Shopee;Rizal;SiCepat;4
odr18530;19/10/2020;22:45:11;Arch Giorgielli;49288-0105;Mug;;20;;35;;;Jakarta - FB Marketplace;Jeff;JNE;3
odr18531;25/10/2020;00:29:02;Leland Galer;36987-1181;Cargo Pants;;24;;;;;Depok - Tokopedia;Elon;Shopee Express;1
odr18532;13/10/2020;15:49:39;Benoite Tolliday;60432-561;Sweater;;18;;;;;Bandung - FB Marketplace;Rizal;Wahana;5
odr18533;08/10/2020;03:44:27;Culley Forrestill;55154-4376;Sweater;;24;;;;;Tangerang - Whatsapp;Wanokuni;SiCepat;
odr18534;14/10/2020;22:44:40;Rosaleen Zum Felde;55154-1279;Mug;;2;;25;;;Bandung - Instagram;Rizal;Wahana;5
odr18535;30/10/2020;01:02:39;Danya Parnell;68084-763;;;22;;;;;Tangerang - Tokopedia;Mark;POS Indonesia;4
odr18536;30/10/2020;03:55:51;Simonette Spire;59617-0010;Mug;;21;;;;;Tangerang - FB Marketplace;Elon;Shopee Express;5
odr18537;13/10/2020;02:09:54;Emma Beddoes;65862-199;Cargo Pants;;18;;14;;;Bali - Shopee;Elon;Wahana;5
odr18538;24/10/2020;04:08:57;Parker Sallowaye;76509-001;T-Shirt;;7;;25;;;;Jeff;SiCepat;1
odr18539;11/10/2020;03:39:46;Gerry Booy;66391-0610;Oversized T-Shirt;;2;;;;;Yogyakarta - Whatsapp;Elon;JNT;4
odr18540;03/10/2020;21:48:54;Gerianne MacKean;0591-0416;Oversized T-Shirt;;15;;;;;Semarang - Whatsapp;Jeff;JNT;1
odr18541;13/10/2020;08:54:27;Alva Finkle;49348-308;Oversized T-Shirt;;14;;;;;Depok - Lazada;Abraham;JNT;5
odr18542;24/10/2020;10:34:12;Chanda Alonso;0904-6339;Parka Jackets;;11;;26;;;Yogyakarta - Tiktok;Elon;JNE;2
odr18543;04/10/2020;16:46:28;Flory Humm;49349-593;Oversized T-Shirt;;25;;;;;Semarang - Whatsapp;Abraham;POS Indonesia;3
odr18544;04/10/2020;17:33:46;Maura Kalisch;61767-306;Topi;;2;;13;;;Tangerang - Tokopedia;Mark;Shopee Express;1
odr18545;19/10/2020;12:33:01;Nikki Blakeborough;41520-798;;;21;;;;;Semarang - Website;Elon;Wahana;3
odr18546;27/10/2020;21:49:58;Lou Yoxall;0264-3123;T-Shirt;;20;;11;;;Bogor - Lazada;Abraham;POS Indonesia;5
odr18547;20/10/2020;18:12:04;Wilmette Sapshed;53499-1872;Sweater;;6;;;;;Yogyakarta - Tiktok;Abraham;;
odr18548;01/10/2020;23:46:43;Chanda Alonso;10812-100;Mug;;23;;27;;;Bandung - Tokopedia;Mark;Shopee Express;5
odr18549;03/10/2020;10:45:16;Muhammad Agget;50346-005;T-Shirt;;23;;35;;;Semarang - Shopee;Elon;Tiki;5
odr18550;14/10/2020;04:34:51;Lizette Hartness;35356-933;T-Shirt;;12;;;;;Semarang - Tiktok;Elon;Shopee Express;5
odr18551;15/10/2020;12:48:44;Joshua Crosland;0037-8110;Parka Jackets;;7;;;;;Bandung - Tokopedia;Wanokuni;JNT;3
odr18552;26/10/2020;15:49:56;Milo Taffarello;0338-1021;Parka Jackets;;14;;12;;;Jakarta - Lazada;Mark;Tiki;5
odr18553;01/10/2020;00:07:47;Betteann Glass;55154-1057;Cargo Pants;;16;;5;;;Semarang - Whatsapp;Nami;SiCepat;5
