order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr12662;30/10/2019;02:01:12;Reece Tetley;65862-667;T-Shirt;;23;;;;;Bandung - Lazada;Nami;Shopee Express;1
odr12663;02/10/2019;02:39:49;Marylou Rockall;46122-259;Mug;;14;;;;;Depok - FB Marketplace;Mark;Shopee Express;2
odr12664;06/10/2019;02:10:23;Tamma Ettridge;48951-1221;T-Shirt;;6;;5;;;Bandung - Tokopedia;Nami;JNE;4
odr12665;02/10/2019;05:58:45;Rosene Alliker;43063-095;Cargo Pants;;2;;;;;Bandung - Whatsapp;Wanokuni;Shopee Express;1
odr12666;29/10/2019;23:53:30;Nefen Cowderoy;11822-0821;Mug;;16;;;;;Bogor - FB Marketplace;Nami;JNT;1
odr12667;29/10/2019;17:21:44;Onfroi Iskower;36987-1198;Cargo Pants;;12;;;;;Tangerang - Tokopedia;Mark;POS Indonesia;3
odr12668;20/10/2019;12:26:10;Vernen Tal;60760-003;;;5;;;;;Bandung - Website;Elon;Tiki;4
odr12669;30/10/2019;22:09:33;Hugues Marcombe;0143-9891;Cargo Pants;;3;;;;;Semarang - Tiktok;Wanokuni;JNE;
odr12670;08/10/2019;14:46:39;Rudyard Goodier;52549-2106;Oversized T-Shirt;;15;;;;;Depok - Instagram;Abraham;Tiki;1
odr12671;21/10/2019;14:08:16;Gerianne MacKean;54868-5911;Mug;;25;;24;;;Semarang - Tiktok;Nami;Tiki;
odr12672;08/10/2019;03:23:30;Erminia Gavaghan;52584-641;Topi;;14;;;;;Bali - Tokopedia;Mark;SiCepat;1
odr12673;19/10/2019;14:00:16;Terrance Driffe;55301-210;Mug;;25;;;;;Bali - Tokopedia;Jeff;Shopee Express;1
odr12674;03/10/2019;10:06:04;Rockie Lambertazzi;55154-9666;T-Shirt;;16;;28;;;Bogor - Whatsapp;Jeff;Tiki;
odr12675;13/10/2019;16:47:14;Daveen Gillie;53329-018;Mug;;18;;32;;;Bogor - Tokopedia;Jeff;SiCepat;2
odr12676;18/10/2019;03:40:19;Robbert Jude;52125-808;Mug;;16;;;;;Semarang - Tiktok;Abraham;Wahana;4
odr12677;02/10/2019;20:03:26;Mahalia Sapir;49349-549;;;2;;31;;;Depok - Shopee;Jeff;POS Indonesia;4
odr12678;17/10/2019;04:04:28;Nannette Drew;54738-909;Mug;;8;;;;;;Abraham;Tiki;1
odr12679;17/10/2019;11:36:47;Adam Spreull;41250-915;Cargo Pants;;14;;32;;;Depok - Tiktok;Mark;JNT;1
odr12680;21/10/2019;17:44:55;Pietrek Melan;98132-167;Topi;;7;;28;;;Bogor - Shopee;Jeff;Tiki;5
odr12681;24/10/2019;15:41:12;Rani Banks;43353-657;Topi;;8;;;;;Bandung - Tiktok;Rizal;Tiki;5
odr12682;30/10/2019;06:37:55;Blisse Perrottet;49348-927;Topi;;12;;18;;;Yogyakarta - Tiktok;Jeff;JNT;3
odr12683;27/10/2019;13:27:11;Hallie Spottswood;52125-913;Topi;;16;;7;;;;Nami;SiCepat;
odr12684;29/10/2019;06:46:36;Loraine Meaddowcroft;62750-006;Topi;;2;;;;;Jakarta - Tiktok;Elon;JNT;5
odr12685;14/10/2019;18:19:16;Zollie Dawbury;61657-0973;Sweater;;9;;31;;;Bandung - Lazada;Mark;JNT;1
odr12686;07/10/2019;13:44:38;Gabriele Boni;47649-5001;Cargo Pants;;17;;7;;;Depok - Tiktok;Rizal;SiCepat;5
odr12687;28/10/2019;12:04:29;Lek Benet;52544-077;Sweater;;18;;;;;Tangerang - Instagram;Elon;JNE;5
odr12688;15/10/2019;02:09:27;Brose Thandi;51824-034;Cargo Pants;;18;;;;;Semarang - Tokopedia;Rizal;POS Indonesia;5
odr12689;24/10/2019;06:10:12;Margarethe Cornick;36800-179;Oversized T-Shirt;;21;;;;;Tangerang - Whatsapp;Mark;Shopee Express;3
odr12690;17/10/2019;14:35:14;Lauren Antoniat;25021-404;T-Shirt;;24;;;;;Yogyakarta - Lazada;Wanokuni;Tiki;5
odr12691;25/10/2019;10:57:34;Verney Jacobovitz;49967-125;Sweater;;8;;;;;Depok - FB Marketplace;Wanokuni;SiCepat;3
odr12692;24/10/2019;04:04:31;Arly Eaglesham;55289-445;Mug;;13;;;;;Semarang - Lazada;Abraham;SiCepat;2
odr12693;25/10/2019;14:15:03;Ravid Proger;63148-118;Oversized T-Shirt;;8;;;;;Bali - Shopee;Mark;Shopee Express;1
odr12694;27/10/2019;15:04:50;Minnnie Headey;68084-631;Oversized T-Shirt;;5;;30;;;Bandung - Lazada;Nami;Wahana;4
odr12695;28/10/2019;17:48:52;Gennie Newson;62175-442;Sweater;;5;;5;;;Depok - Shopee;Abraham;Wahana;2
odr12696;16/10/2019;02:43:01;Kathe Lattos;61957-1821;Oversized T-Shirt;;19;;;;;Jakarta - Shopee;Rizal;JNT;4
odr12697;29/10/2019;20:52:57;Xever Dionisi;49288-0452;Sweater;;24;;;;;Bogor - Website;Jeff;Shopee Express;4
odr12698;18/10/2019;16:20:58;Hewet Casin;0062-0190;Oversized T-Shirt;;4;;;;;Semarang - Instagram;Abraham;SiCepat;3
odr12699;15/10/2019;04:15:05;Vick Clackers;49288-0689;Mug;;10;;;;;Depok - FB Marketplace;Elon;Shopee Express;2
odr12700;27/10/2019;09:27:49;Jasmina Hardcastle;68258-3984;T-Shirt;;14;;;;;Semarang - Shopee;Mark;JNE;2
odr12701;06/10/2019;20:05:55;Lily Mc Grath;43772-0014;T-Shirt;;18;;24;;;Jakarta - Tokopedia;Nami;POS Indonesia;3
odr12702;24/10/2019;13:06:32;Gay Gammie;57896-221;Sweater;;14;;6;;;Jakarta - Website;Abraham;POS Indonesia;
odr12703;06/10/2019;16:39:12;Carlye Graeser;49288-0112;Cargo Pants;;19;;;;;Bandung - Instagram;Mark;Tiki;2
odr12704;15/10/2019;04:22:55;Norby McGairl;50988-191;Parka Jackets;;18;;28;;;Yogyakarta - Shopee;Jeff;SiCepat;3
odr12705;22/10/2019;18:53:24;Betteann Glass;11673-434;Topi;;22;;22;;;Bandung - FB Marketplace;Rizal;SiCepat;2
odr12706;05/10/2019;08:47:07;Martyn Rawkesby;49288-0777;Sweater;;7;;21;;;Tangerang - Shopee;Rizal;JNE;2
odr12707;10/10/2019;06:36:07;Donia Gabits;63629-2570;Mug;;6;;;;;Bogor - FB Marketplace;Abraham;SiCepat;1
odr12708;21/10/2019;03:27:42;Caddric Curtin;55319-179;Mug;;23;;;;;Depok - Shopee;Nami;Shopee Express;
odr12709;08/10/2019;17:12:30;Dorothea Linney;66184-520;Topi;;2;;;;;Semarang - Instagram;Rizal;JNE;4
odr12710;14/10/2019;01:13:03;Hana Craney;64536-8730;Oversized T-Shirt;;16;;;;;Bandung - Lazada;Abraham;Tiki;2
odr12711;21/10/2019;17:48:24;Ulrikaumeko Dunican;57520-0022;Oversized T-Shirt;;2;;30;;;Bogor - Lazada;Rizal;Wahana;4
odr12712;12/10/2019;15:33:12;Reinhard Corbert;59427-111;Oversized T-Shirt;;8;;;;;;Jeff;JNE;3
odr12713;23/10/2019;03:13:52;Orelle Mably;33992-0611;Sweater;;18;;31;;;Yogyakarta - FB Marketplace;Wanokuni;Wahana;3
odr12714;01/10/2019;05:30:32;Farr Rideout;65954-553;Sweater;;6;;7;;;Bali - Whatsapp;Jeff;JNE;
odr12715;30/10/2019;04:32:42;Laird Sidery;55154-5096;Cargo Pants;;1;;;;;Depok - Instagram;Rizal;POS Indonesia;4
odr12716;19/10/2019;17:50:51;Pris Sindall;54575-197;Topi;;3;;12;;;;Wanokuni;Shopee Express;4
odr12717;24/10/2019;22:52:47;Silvan Worshall;49348-019;T-Shirt;;25;;27;;;Bandung - FB Marketplace;Nami;POS Indonesia;4
odr12718;03/10/2019;13:03:04;Jerry Antram;0043-6296;Oversized T-Shirt;;14;;;;;Depok - FB Marketplace;Rizal;Tiki;
odr12719;14/10/2019;22:08:52;Doro Cowdry;55154-7552;T-Shirt;;14;;;;;Semarang - Whatsapp;Abraham;Tiki;
odr12720;07/10/2019;23:01:18;Nerti Greason;68987-021;Sweater;;4;;;;;Bogor - Tiktok;Rizal;JNT;2
odr12721;01/10/2019;07:52:04;Brandon Widdecombe;55154-3432;T-Shirt;;20;;29;;;Depok - Whatsapp;Abraham;POS Indonesia;2
odr12722;14/10/2019;07:17:01;Alard Betonia;13537-425;Oversized T-Shirt;;24;;25;;;Bandung - Tiktok;Abraham;Wahana;5
odr12723;05/10/2019;16:39:18;Marina Spinelli;55312-001;Oversized T-Shirt;;19;;;;;Jakarta - Shopee;Elon;Tiki;3
odr12724;24/10/2019;23:40:49;Hubie Easom;35356-017;Cargo Pants;;4;;;;;Bali - Tiktok;Jeff;JNT;4
odr12725;28/10/2019;17:31:34;Farr Rideout;35356-963;T-Shirt;;23;;;;;;Abraham;SiCepat;1
odr12726;25/10/2019;23:31:09;Nanni Guinn;65084-462;Sweater;;20;;8;;;Bandung - Tokopedia;Nami;JNE;3
odr12727;05/10/2019;20:14:08;Joletta Pletts;59958-200;Sweater;;1;;;;;Bandung - Shopee;Rizal;POS Indonesia;3
odr12728;29/10/2019;08:10:24;Hewitt Swainson;0087-6674;T-Shirt;;16;;11;;;Bandung - Lazada;Mark;POS Indonesia;2
odr12729;22/10/2019;15:19:23;Meade Clawe;48951-4101;T-Shirt;;19;;7;;;Tangerang - Tokopedia;Elon;Wahana;5
odr12730;06/10/2019;05:44:19;Katrina Sisnett;41167-1003;T-Shirt;;22;;;;;Jakarta - FB Marketplace;Abraham;JNT;4
odr12731;18/10/2019;21:07:46;Athena Kloisner;0338-0681;Oversized T-Shirt;;8;;;;;;Wanokuni;;2
odr12732;28/10/2019;00:04:29;Harlen Falconer;68428-079;Cargo Pants;;2;;;;;Bandung - Whatsapp;Nami;POS Indonesia;1
odr12733;30/10/2019;11:28:08;Sybilla Casiero;55289-820;Parka Jackets;;17;;;;;Semarang - FB Marketplace;Rizal;Tiki;5
odr12734;01/10/2019;21:35:59;Cayla Bonifazio;51389-202;Mug;;24;;;;;Bali - Lazada;Rizal;SiCepat;4
odr12735;28/10/2019;14:29:56;Winne Prine;0264-9558;Cargo Pants;;21;;;;;Bali - Shopee;Elon;Tiki;1
odr12736;26/10/2019;06:34:52;Riki Bickerstasse;68745-1054;Parka Jackets;;9;;16;;;Tangerang - Website;Jeff;;4
odr12737;10/10/2019;17:36:42;Ki Davenell;55154-1925;Topi;;1;;11;;;Tangerang - Tiktok;Nami;;3
odr12738;26/10/2019;07:36:40;Shandeigh Parsand;48951-9158;Cargo Pants;;11;;30;;;Bandung - Whatsapp;Wanokuni;POS Indonesia;4
odr12739;18/10/2019;22:20:00;Onfroi Iskower;49781-095;T-Shirt;;12;;;;;;Wanokuni;Wahana;3
odr12740;15/10/2019;15:33:54;Gan Castagne;30142-234;Sweater;;14;;22;;;Tangerang - Tokopedia;Mark;Tiki;4
odr12741;28/10/2019;03:20:51;Georg Ladbrooke;55150-116;Cargo Pants;;18;;;;;Bandung - Shopee;Elon;POS Indonesia;2
odr12742;12/10/2019;05:33:49;Elroy Cronshaw;36987-2381;Mug;;25;;10;;;Jakarta - Shopee;Wanokuni;;3
odr12743;14/10/2019;14:33:25;Sharai Ewin;76436-130;Oversized T-Shirt;;5;;11;;;Depok - Tiktok;Nami;JNT;2
odr12744;23/10/2019;01:16:11;Matti Kneale;0363-0394;Oversized T-Shirt;;14;;;;;Tangerang - Whatsapp;Jeff;Tiki;4
odr12745;16/10/2019;21:43:54;Lemmy Goldie;40076-319;Cargo Pants;;12;;13;;;Bogor - Shopee;Elon;;4
odr12746;23/10/2019;19:41:26;Leonie Organer;55264-001;Cargo Pants;;1;;29;;;Semarang - Tokopedia;Abraham;;3
odr12747;11/10/2019;14:01:17;Sofia Dedden;52244-010;T-Shirt;;1;;;;;Bandung - Instagram;Nami;POS Indonesia;3
odr12748;25/10/2019;02:41:49;Nero Suston;67877-165;T-Shirt;;2;;;;;Bandung - Whatsapp;Elon;SiCepat;4
odr12749;01/10/2019;09:54:30;Hana Craney;10237-714;T-Shirt;;8;;13;;;Semarang - Whatsapp;Abraham;JNT;2
odr12750;01/10/2019;05:16:12;Martino Crease;68084-759;T-Shirt;;25;;;;;Jakarta - Lazada;Wanokuni;Tiki;5
odr12751;29/10/2019;09:12:28;Marena Duchart;0574-0180;T-Shirt;;14;;7;;;Bali - Tokopedia;Mark;SiCepat;3
odr12752;30/10/2019;07:01:33;Ardra Selland;55289-119;Mug;;21;;;;;Bogor - FB Marketplace;Wanokuni;JNE;4
odr12753;20/10/2019;11:37:02;Melinda Yetton;49035-958;Mug;;5;;10;;;;Rizal;Tiki;3
odr12754;21/10/2019;14:11:57;Inger Gloy;0093-7296;T-Shirt;;15;;19;;;Bogor - Tokopedia;Jeff;JNE;1
odr12755;09/10/2019;07:51:08;Garik Tomaszek;13537-338;Topi;;12;;;;;Bogor - Whatsapp;Mark;JNT;5
odr12756;17/10/2019;01:46:09;Rasia Stooke;54868-6056;Oversized T-Shirt;;2;;;;;Tangerang - FB Marketplace;Nami;POS Indonesia;4
odr12757;12/10/2019;22:01:25;Geoffry Miliffe;52959-008;Topi;;19;;;;;Semarang - Whatsapp;Abraham;POS Indonesia;1
odr12758;03/10/2019;01:25:23;Alfi Spellard;59779-602;Topi;;3;;;;;Bali - Website;Mark;Wahana;4
odr12759;19/10/2019;06:51:03;Cissy Jarry;51655-092;T-Shirt;;1;;;;;Semarang - Tiktok;Elon;Tiki;1
odr12760;03/10/2019;19:40:14;Penrod Conklin;10237-903;Oversized T-Shirt;;15;;30;;;Bogor - Lazada;Abraham;Shopee Express;5
odr12761;30/10/2019;18:02:31;Charmine Mindenhall;49884-823;Cargo Pants;;19;;30;;;Yogyakarta - Website;Mark;;3
odr12762;17/10/2019;18:54:07;Randolf Clague;49884-430;Mug;;11;;;;;Bali - Shopee;Abraham;JNT;2
odr12763;29/10/2019;02:35:09;Jennine Sandhill;0942-6488;Topi;;10;;;;;Bogor - Instagram;Jeff;Tiki;2
odr12764;07/10/2019;18:36:55;Emanuele Chicchelli;61314-204;Sweater;;21;;33;;;Tangerang - Tiktok;Abraham;POS Indonesia;
odr12765;09/10/2019;07:40:16;Verney Jacobovitz;61722-004;T-Shirt;;6;;;;;Bandung - Lazada;Jeff;SiCepat;4
odr12766;28/10/2019;15:07:28;Mae Kerry;0268-1178;Mug;;20;;;;;Yogyakarta - Instagram;Rizal;JNE;1
odr12767;27/10/2019;15:50:28;Marcus Proudlove;58394-635;Cargo Pants;;20;;;;;Tangerang - FB Marketplace;Rizal;SiCepat;
odr12768;01/10/2019;10:40:12;Lauretta Schubbert;61722-065;;;20;;;;;Jakarta - Website;Rizal;SiCepat;5
odr12769;28/10/2019;03:02:37;Obed Ivanin;52815-122;Sweater;;5;;19;;;Depok - Instagram;Nami;JNE;2
odr12770;05/10/2019;07:14:04;Danya Parnell;53808-1049;Oversized T-Shirt;;16;;28;;;Depok - Instagram;Wanokuni;JNT;1
odr12771;20/10/2019;01:27:17;Edgar Davenhill;36987-3109;Cargo Pants;;8;;30;;;Bogor - Lazada;Elon;Shopee Express;4
odr12772;03/10/2019;16:41:29;Chandler Wetherburn;0536-0091;T-Shirt;;4;;;;;Tangerang - Website;Elon;Shopee Express;4
odr12773;24/10/2019;23:44:42;Meade Clawe;49884-054;Oversized T-Shirt;;11;;26;;;Tangerang - Website;Abraham;JNE;1
odr12774;01/10/2019;02:01:53;Rani Banks;60781-1002;Mug;;2;;;;;Bandung - FB Marketplace;Nami;Shopee Express;1
odr12775;19/10/2019;21:01:15;Terencio Santos;37808-188;Oversized T-Shirt;;25;;;;;Jakarta - Shopee;Mark;JNE;4
odr12776;02/10/2019;22:17:18;Barbara-anne Yurenin;53808-0722;Oversized T-Shirt;;25;;;;;Semarang - Shopee;Elon;;2
odr12777;11/10/2019;20:15:57;Emmaline McKeaveney;35378-0004;Parka Jackets;;7;;26;;;Tangerang - Tokopedia;Rizal;POS Indonesia;
odr12778;28/10/2019;15:56:56;Ardra Selland;62032-510;Oversized T-Shirt;;16;;6;;;Tangerang - FB Marketplace;Rizal;;2
odr12779;27/10/2019;13:01:03;Cherilyn Ozelton;16590-884;T-Shirt;;9;;9;;;Depok - FB Marketplace;Abraham;Shopee Express;5
odr12780;18/10/2019;21:41:06;Romonda Billion;11673-201;T-Shirt;;17;;;;;Yogyakarta - Instagram;Wanokuni;Wahana;4
odr12781;29/10/2019;21:28:40;Kat Limmer;55910-377;T-Shirt;;19;;30;;;Tangerang - Tiktok;Rizal;JNE;
odr12782;27/10/2019;07:21:12;Sybilla Casiero;0591-5307;Cargo Pants;;10;;22;;;Yogyakarta - Website;Abraham;Shopee Express;3
odr12783;12/10/2019;19:42:41;Moshe Well;43419-303;Topi;;21;;;;;Yogyakarta - Tiktok;Nami;SiCepat;3
odr12784;17/10/2019;15:27:58;Douglas Hurling;66129-112;T-Shirt;;10;;;;;Bandung - Website;Abraham;JNE;3
odr12785;30/10/2019;00:47:05;Elinore Butting;58906-2001;T-Shirt;;4;;;;;Depok - Instagram;Jeff;Shopee Express;2
odr12786;11/10/2019;16:24:15;Vonnie Jendrys;37205-589;Parka Jackets;;1;;18;;;Tangerang - Lazada;Mark;JNT;5
odr12787;15/10/2019;06:44:24;Betteann Glass;52123-020;Sweater;;13;;;;;Yogyakarta - Tokopedia;Elon;JNT;2
odr12788;03/10/2019;22:58:01;Ricoriki Lansly;68968-6650;Oversized T-Shirt;;23;;;;;Bogor - Tiktok;Wanokuni;Shopee Express;4
odr12789;14/10/2019;19:20:21;Latia Landsborough;11410-602;Cargo Pants;;10;;;;;Yogyakarta - Shopee;Abraham;Shopee Express;5
odr12790;24/10/2019;15:16:07;Alysia Tomaszkiewicz;55289-272;Sweater;;12;;;;;Yogyakarta - Lazada;Abraham;JNE;1
odr12791;28/10/2019;15:58:26;Malissa Wigley;61748-201;Sweater;;24;;6;;;Jakarta - Instagram;Wanokuni;Shopee Express;
odr12792;09/10/2019;23:27:39;Rodrick Braim;47682-076;Mug;;11;;;;;Yogyakarta - FB Marketplace;Wanokuni;POS Indonesia;4
odr12793;15/10/2019;17:37:09;Shelby O'Concannon;43857-0185;Mug;;5;;28;;;Tangerang - Shopee;Rizal;;
odr12794;26/10/2019;18:50:31;Gregoor Gooms;36987-1034;Oversized T-Shirt;;6;;28;;;Yogyakarta - Tiktok;Jeff;Wahana;3
odr12795;01/10/2019;17:33:33;Karla Nissle;60505-6025;Sweater;;8;;;;;Tangerang - Lazada;Mark;JNE;2
odr12796;06/10/2019;05:52:58;Alva Finkle;59279-502;Oversized T-Shirt;;4;;;;;Bogor - Tiktok;Mark;POS Indonesia;3
odr12797;08/10/2019;01:58:44;Milo Taffarello;0093-0221;T-Shirt;;23;;;;;Tangerang - Tiktok;Elon;JNE;1
odr12798;27/10/2019;07:04:40;Adriane Skittrell;0409-7248;Cargo Pants;;25;;34;;;;Wanokuni;Wahana;2
odr12799;19/10/2019;08:19:34;Gaynor Chesley;0574-0069;Sweater;;3;;11;;;Bogor - Lazada;Wanokuni;POS Indonesia;
odr12800;08/10/2019;12:24:38;Berkley Howick;63354-215;T-Shirt;;11;;19;;;Yogyakarta - Shopee;Nami;Wahana;1
odr12801;11/10/2019;06:15:09;Claiborn Rickard;21695-809;Cargo Pants;;13;;27;;;Semarang - Lazada;Nami;SiCepat;5
odr12802;03/10/2019;22:39:43;Gayle Pancoast;63481-813;T-Shirt;;17;;;;;Jakarta - FB Marketplace;Nami;JNT;2
odr12803;11/10/2019;18:50:18;Felicity Primak;36987-2834;Oversized T-Shirt;;8;;;;;Bogor - Instagram;Nami;Tiki;4
odr12804;04/10/2019;20:27:04;Fabiano Sturgis;65044-6580;Oversized T-Shirt;;15;;;;;Yogyakarta - Tiktok;Wanokuni;Wahana;5
odr12805;05/10/2019;01:05:37;Jere Brumfield;10096-0299;Oversized T-Shirt;;14;;;;;Tangerang - Website;Elon;JNE;4
odr12806;25/10/2019;00:21:59;Dorene Langland;51346-019;Parka Jackets;;23;;27;;;Jakarta - FB Marketplace;Mark;Wahana;1
odr12807;16/10/2019;02:01:09;Elke Riquet;49999-602;Sweater;;5;;22;;;Semarang - Whatsapp;Abraham;Tiki;1
odr12808;29/10/2019;02:02:05;Reinhard Corbert;64679-786;Sweater;;2;;;;;Bogor - FB Marketplace;Elon;POS Indonesia;1
odr12809;13/10/2019;01:46:12;Lindsey Ramard;59779-142;T-Shirt;;17;;16;;;Bandung - Whatsapp;Elon;POS Indonesia;5
odr12810;28/10/2019;10:07:58;Kelvin Inglesant;42311-001;Mug;;24;;;;;Bandung - Lazada;Elon;Wahana;5
odr12811;11/10/2019;13:27:57;Rosene Alliker;51672-4038;Parka Jackets;;10;;30;;;Jakarta - Lazada;Rizal;SiCepat;3
odr12812;22/10/2019;10:06:19;Michal Long;59667-0021;Oversized T-Shirt;;4;;;;;Bandung - FB Marketplace;Jeff;;3
odr12813;21/10/2019;19:20:14;Moira Duckit;33758-001;Topi;;5;;;;;Yogyakarta - Tokopedia;Nami;Tiki;
odr12814;23/10/2019;11:38:36;Halette Paxforde;43742-0494;;;17;;;;;Bandung - Website;Elon;JNT;5
odr12815;29/10/2019;03:03:15;Cinderella Garralts;55154-2068;Oversized T-Shirt;;14;;;;;Bogor - Website;Abraham;SiCepat;4
odr12816;22/10/2019;18:58:04;Georg Ladbrooke;62011-0132;T-Shirt;;4;;35;;;Yogyakarta - Lazada;Wanokuni;Wahana;1
odr12817;29/10/2019;15:13:33;Sandra Forde;11822-0296;T-Shirt;;19;;23;;;Bandung - Tokopedia;Nami;Tiki;5
odr12818;12/10/2019;16:45:58;Westley Sail;10424-148;Sweater;;1;;28;;;Depok - Whatsapp;Elon;POS Indonesia;5
odr12819;09/10/2019;15:18:41;Isabeau Leney;55154-9440;Parka Jackets;;9;;33;;;Depok - Instagram;Nami;JNT;2
odr12820;15/10/2019;07:13:29;Tess Heads;41163-195;Sweater;;10;;;;;Bogor - Lazada;Abraham;Shopee Express;1
odr12821;23/10/2019;18:33:46;Stanfield Lamswood;51444-002;Parka Jackets;;5;;;;;Jakarta - Website;Abraham;POS Indonesia;5
odr12822;04/10/2019;19:00:24;Merline Secker;53034-404;Cargo Pants;;8;;29;;;Depok - Shopee;Rizal;SiCepat;4
odr12823;26/10/2019;00:43:25;Candide Glave;61442-321;T-Shirt;;3;;;;;Semarang - Shopee;Elon;Wahana;1
odr12824;14/10/2019;07:35:01;Lea Uzelli;55648-555;Topi;;6;;;;;Yogyakarta - Tiktok;Jeff;Tiki;1
odr12825;10/10/2019;05:52:59;Jarrid Barry;58088-001;Oversized T-Shirt;;12;;;;;Semarang - Tokopedia;Mark;;5
odr12826;24/10/2019;15:23:20;Norby Zywicki;50051-0011;T-Shirt;;10;;;;;Bandung - Whatsapp;Nami;Wahana;1
odr12827;08/10/2019;07:43:41;Brena Pietz;65862-116;Sweater;;18;;13;;;Depok - FB Marketplace;Wanokuni;Tiki;3
odr12828;25/10/2019;22:23:57;Nixie Sivyour;31722-551;Sweater;;23;;15;;;Tangerang - Instagram;Mark;Tiki;1
odr12829;18/10/2019;17:30:24;Syd O'Duilleain;55289-024;Sweater;;18;;25;;;Yogyakarta - Tiktok;Elon;JNT;1
odr12830;12/10/2019;13:23:15;Steve Clack;13107-076;Parka Jackets;;18;;;;;Bogor - Website;Mark;Shopee Express;2
odr12831;23/10/2019;03:36:27;Zondra Dowsett;58118-2277;Sweater;;15;;;;;Bandung - FB Marketplace;Wanokuni;JNE;5
odr12832;09/10/2019;01:19:12;Chandler Wetherburn;68001-112;Sweater;;11;;;;;Bali - Instagram;Elon;POS Indonesia;1
odr12833;21/10/2019;03:13:24;Brandon Widdecombe;0378-4884;Cargo Pants;;1;;;;;Bali - Tokopedia;Wanokuni;Wahana;4
odr12834;01/10/2019;09:40:33;Giraldo Fullylove;64725-0112;Oversized T-Shirt;;9;;12;;;Yogyakarta - Website;Elon;JNE;5
odr12835;22/10/2019;15:56:22;Gayle Pancoast;75939-9876;T-Shirt;;1;;17;;;Yogyakarta - Lazada;Jeff;Wahana;2
odr12836;24/10/2019;02:42:27;Maura Kalisch;54868-3107;Cargo Pants;;18;;;;;Yogyakarta - Shopee;Abraham;SiCepat;4
odr12837;27/10/2019;03:09:11;Hodge Hebden;54157-105;Sweater;;8;;;;;Semarang - Instagram;Wanokuni;JNE;5
odr12838;11/10/2019;05:12:06;Culley Forrestill;24385-436;Oversized T-Shirt;;12;;17;;;Semarang - FB Marketplace;Elon;Shopee Express;2
odr12839;17/10/2019;15:54:17;Charmine Mindenhall;25021-139;Oversized T-Shirt;;4;;;;;Bogor - Tokopedia;Nami;Tiki;1
odr12840;19/10/2019;12:18:09;Donia Waddup;36800-046;Parka Jackets;;10;;13;;;Jakarta - Tokopedia;Elon;Wahana;2
odr12841;18/10/2019;17:22:07;Arch Giorgielli;0268-1081;T-Shirt;;15;;;;;Jakarta - Website;Rizal;;2
odr12842;21/10/2019;21:55:48;Astra Vina;11716-0051;T-Shirt;;14;;30;;;Semarang - Tiktok;Nami;JNE;2
odr12843;14/10/2019;13:35:21;Maxine Poolton;63304-131;Sweater;;7;;;;;Jakarta - FB Marketplace;Mark;JNE;5
odr12844;11/10/2019;21:51:28;Berte Tiler;0185-0820;T-Shirt;;10;;15;;;Tangerang - Website;Elon;Tiki;1
odr12845;28/10/2019;16:59:10;Birch Froment;55316-604;Mug;;6;;26;;;Bali - Tiktok;Nami;Wahana;3
odr12846;04/10/2019;08:32:43;Clifford Burbridge;37000-281;T-Shirt;;10;;13;;;Bogor - Tokopedia;Mark;JNT;3
odr12847;22/10/2019;14:08:54;Shane Woolacott;37000-315;Mug;;23;;;;;Bali - Shopee;Elon;Shopee Express;2
odr12848;30/10/2019;03:55:30;Elysee Colmore;54575-436;Mug;;22;;5;;;Bali - Shopee;Mark;;2
odr12849;15/10/2019;03:27:13;Odie Elliott;36987-2510;;;21;;;;;Depok - Whatsapp;Mark;SiCepat;3
odr12850;08/10/2019;10:18:12;Melosa Brehat;42908-071;T-Shirt;;18;;12;;;Jakarta - Lazada;Nami;SiCepat;2
odr12851;02/10/2019;00:22:01;Chere Rubes;49035-936;Parka Jackets;;11;;;;;Bali - Instagram;Abraham;JNT;4
odr12852;19/10/2019;20:04:10;Cherice Trowler;20276-431;Parka Jackets;;17;;;;;Bogor - Instagram;Jeff;POS Indonesia;5
odr12853;17/10/2019;17:20:35;Christian Dulinty;36987-1734;Oversized T-Shirt;;6;;;;;Yogyakarta - Website;Wanokuni;JNE;2
odr12854;16/10/2019;06:45:42;Ange Reiglar;0121-0747;T-Shirt;;19;;26;;;;Nami;JNE;5
odr12855;12/10/2019;22:49:55;Barclay Uccelli;68180-123;Oversized T-Shirt;;16;;11;;;;Rizal;Shopee Express;2
odr12856;05/10/2019;12:18:48;Charmane Lickess;43345-002;Oversized T-Shirt;;25;;;;;Bogor - Instagram;Abraham;SiCepat;
odr12857;29/10/2019;11:51:27;Eward Leschelle;53345-003;Oversized T-Shirt;;8;;;;;Bandung - FB Marketplace;Wanokuni;JNT;5
odr12858;20/10/2019;16:16:04;Wendi Trevna;0113-0105;Cargo Pants;;11;;7;;;Semarang - Shopee;Abraham;Tiki;1
odr12859;23/10/2019;00:35:27;Prudy Ollington;68788-9088;Oversized T-Shirt;;19;;;;;Bandung - FB Marketplace;Abraham;;3
odr12860;08/10/2019;13:27:12;Vicki Pettegre;57613-009;Cargo Pants;;10;;;;;Tangerang - Website;Jeff;Shopee Express;5
